Match Date,Team,Runs Scored,Runs Conceded,Win,win_pct_last_10,avg_runs_scored_last_10,avg_runs_conceded_last_10
2023-04-24,New Zealand,194.0,193.0,1,0.5,140.1,173.0
2023-04-24,Pakistan,193.0,194.0,0,0.5,154.8,136.9
2023-05-01,Indonesia,122.0,90.0,1,0.625,100.25,105.25
2023-05-01,Thailand,90.0,122.0,0,0.0,71.4,83.0
2023-05-02,Malaysia,191.0,97.0,1,0.7,168.4,131.0
2023-05-02,Indonesia,97.0,191.0,0,0.5555555555555556,99.88888888888889,114.77777777777777
2023-05-03,Singapore,181.0,94.0,1,0.1,130.7,154.9
2023-05-03,Philippines,94.0,181.0,0,0.1111111111111111,82.33333333333333,152.11111111111111
2023-05-04,Portugal,174.0,171.0,1,0.8,142.4,123.4
2023-05-04,Gibraltar,171.0,174.0,0,0.1,144.8,171.9
2023-05-04,Malta,76.0,160.0,0,0.3,134.0,174.0
2023-05-04,Portugal,160.0,76.0,1,0.8,144.8,117.8
2023-05-04,Cambodia,181.0,166.0,1,1.0,181.0,166.0
2023-05-04,Malaysia,114.0,113.0,1,0.7,167.1,129.7
2023-05-04,Thailand,113.0,114.0,0,0.0,74.2,85.8
2023-05-04,Singapore,166.0,181.0,0,0.1,133.3,158.2
2023-05-05,Gibraltar,176.0,133.0,1,0.2,148.3,171.0
2023-05-05,Malta,133.0,176.0,0,0.2,126.8,171.2
2023-05-05,Portugal,162.0,145.0,1,0.8,145.5,121.5
2023-05-05,Malta,145.0,162.0,0,0.2,125.1,170.3
2023-05-06,Gibraltar,90.0,93.0,0,0.2,140.3,163.2
2023-05-06,Portugal,93.0,90.0,1,0.8,139.4,116.2
2023-05-06,Malta,63.0,143.0,0,0.2,120.2,165.0
2023-05-06,Malta,156.0,157.0,0,0.2,123.6,157.4
2023-05-06,Portugal,157.0,156.0,1,0.9,147.4,124.0
2023-05-06,Gibraltar,143.0,63.0,1,0.3,140.7,155.3
2023-05-07,Gibraltar,124.0,129.0,0,0.3,140.7,142.6
2023-05-07,Portugal,129.0,124.0,1,0.9,148.9,125.1
2023-05-07,Malta,165.0,164.0,1,0.3,136.1,157.6
2023-05-07,Gibraltar,164.0,165.0,0,0.2,143.6,145.7
2023-05-10,Cambodia,182.0,174.0,1,1.0,181.5,170.0
2023-05-10,Philippines,174.0,182.0,0,0.1,91.5,155.1
2023-05-11,Singapore,162.0,147.0,1,0.2,138.2,156.9
2023-05-11,Indonesia,147.0,162.0,0,0.5,104.6,119.5
2023-05-11,Cambodia,143.0,131.0,1,1.0,168.66666666666666,157.0
2023-05-11,Malaysia,131.0,143.0,0,0.6,159.5,135.3
2023-05-18,Norway,183.0,108.0,1,0.5,128.8,101.5
2023-05-18,Sweden,108.0,183.0,0,0.3,108.3,118.6
2023-05-18,Finland,103.0,175.0,0,0.6,125.1,142.0
2023-05-18,Denmark,175.0,103.0,1,0.7,163.4,112.8
2023-05-18,Denmark,100.0,99.0,1,0.8,160.4,109.6
2023-05-18,Norway,99.0,100.0,0,0.4,125.0,101.5
2023-05-19,Denmark,109.0,110.0,0,0.8,157.6,106.4
2023-05-19,Sweden,110.0,109.0,1,0.4,110.0,120.0
2023-05-19,Norway,131.0,101.0,1,0.5,130.3,98.7
2023-05-19,Finland,101.0,131.0,0,0.6,131.9,138.1
2023-05-19,Finland,92.0,94.0,0,0.6,130.2,131.3
2023-05-19,Denmark,94.0,92.0,1,0.8,150.0,112.3
2023-05-19,Sweden,176.0,123.0,1,0.5,115.5,119.9
2023-05-19,Norway,123.0,176.0,0,0.5,130.6,103.7
2023-05-20,Finland,102.0,106.0,0,0.5,126.5,130.3
2023-05-20,Norway,106.0,102.0,1,0.6,132.8,101.4
2023-05-20,Finland,106.0,99.0,1,0.5,118.9,123.1
2023-05-20,Sweden,99.0,106.0,0,0.5,112.2,117.2
2023-05-27,Malawi,155.0,102.0,1,0.7,122.0,110.7
2023-05-27,Eswatini,102.0,155.0,0,0.1,112.6,162.4
2023-05-28,Malawi,62.0,61.0,1,0.7,115.9,106.7
2023-05-28,Mozambique,61.0,62.0,0,0.5,105.3,112.0
2023-05-29,Botswana,205.0,98.0,1,0.6,134.7,108.2
2023-05-29,Eswatini,98.0,205.0,0,0.1,112.9,163.9
2023-05-30,Botswana,169.0,69.0,1,0.6,137.0,101.6
2023-05-30,Malawi,69.0,169.0,0,0.6,115.1,116.0
2023-05-30,Eswatini,127.0,132.0,0,0.1,114.3,156.4
2023-05-30,Mozambique,132.0,127.0,1,0.6,106.1,108.5
2023-06-01,Mozambique,89.0,92.0,0,0.6,105.7,99.2
2023-06-01,Botswana,92.0,89.0,1,0.6,127.7,101.2
2023-06-09,Rwanda,137.0,139.0,0,0.1,91.4,121.9
2023-06-09,Kenya,139.0,137.0,1,0.8,117.5,95.7
2023-06-09,Botswana,114.0,115.0,0,0.6,124.5,97.8
2023-06-09,Uganda,115.0,114.0,1,0.9,126.2,100.8
2023-06-09,Germany,174.0,168.0,1,0.8,129.9,120.7
2023-06-09,Belgium,168.0,174.0,0,0.7,155.0,121.9
2023-06-10,Belgium,179.0,181.0,0,0.7,162.6,129.6
2023-06-10,Rwanda,136.0,169.0,0,0.1,101.5,122.0
2023-06-10,Germany,181.0,179.0,1,0.8,138.5,129.3
2023-06-10,Botswana,169.0,136.0,1,0.7,130.8,100.6
2023-06-10,Uganda,97.0,185.0,0,0.8,119.1,115.8
2023-06-10,Kenya,185.0,97.0,1,0.8,119.9,94.5
2023-06-10,Hungary,119.0,128.0,0,0.2,140.4,169.3
2023-06-10,Czech Rep.,128.0,119.0,1,0.7,138.9,146.5
2023-06-10,Germany,167.0,164.0,1,0.8,141.7,137.6
2023-06-10,Belgium,164.0,167.0,0,0.6,159.4,135.1
2023-06-11,Czech Rep.,139.0,138.0,1,0.7,141.3,149.1
2023-06-11,Hungary,138.0,139.0,0,0.1,138.0,167.4
2023-06-11,Uganda,82.0,81.0,1,0.8,110.4,108.3
2023-06-11,Rwanda,81.0,82.0,0,0.1,104.0,114.9
2023-06-11,Belgium,148.0,150.0,0,0.5,150.9,137.9
2023-06-11,Kenya,98.0,92.0,1,0.9,114.2,87.8
2023-06-11,Botswana,92.0,98.0,0,0.6,130.3,101.3
2023-06-11,Germany,150.0,148.0,1,0.9,146.4,138.3
2023-06-13,Rwanda,158.0,131.0,1,0.1,107.0,114.9
2023-06-13,Botswana,131.0,158.0,0,0.6,129.1,102.7
2023-06-13,Uganda,175.0,128.0,1,0.8,112.6,115.5
2023-06-13,Kenya,128.0,175.0,0,0.8,122.0,100.5
2023-06-14,Rwanda,92.0,98.0,0,0.1,104.4,112.4
2023-06-14,Kenya,98.0,92.0,1,0.9,121.3,99.0
2023-06-14,Botswana,89.0,153.0,0,0.5,134.2,114.3
2023-06-14,Uganda,153.0,89.0,1,0.8,117.2,113.9
2023-06-15,Botswana,145.0,115.0,1,0.6,137.1,113.6
2023-06-15,Kenya,115.0,145.0,0,0.8,123.8,104.8
2023-06-15,Rwanda,85.0,87.0,0,0.1,107.2,115.2
2023-06-15,Uganda,87.0,85.0,1,0.8,120.0,116.7
2023-06-17,Rwanda,99.0,100.0,0,0.1,106.8,111.8
2023-06-17,Kenya,100.0,99.0,1,0.8,130.4,111.7
2023-06-17,Botswana,64.0,65.0,0,0.5,127.0,109.6
2023-06-17,Uganda,65.0,64.0,1,0.9,113.3,109.4
2023-06-18,Uganda,120.0,117.0,1,0.9,118.5,114.4
2023-06-18,Botswana,98.0,99.0,0,0.4,116.3,109.7
2023-06-18,Rwanda,99.0,98.0,1,0.2,110.0,114.8
2023-06-18,Kenya,117.0,120.0,0,0.7,118.4,116.7
2023-06-19,Uganda,153.0,59.0,1,0.9,115.5,102.7
2023-06-19,Rwanda,59.0,153.0,0,0.2,105.1,116.5
2023-06-19,Botswana,131.0,133.0,0,0.3,112.5,116.1
2023-06-19,Kenya,133.0,131.0,1,0.7,119.5,118.2
2023-06-21,Kenya,124.0,125.0,0,0.6,123.7,121.3
2023-06-21,Uganda,125.0,124.0,1,0.9,117.2,104.6
2023-06-23,Serbia,181.0,111.0,1,0.5,132.9,145.3
2023-06-23,Turkey,111.0,181.0,0,0.0,61.44444444444444,146.22222222222223
2023-06-23,Croatia,75.0,76.0,0,0.3333333333333333,78.5,105.66666666666667
2023-06-23,Bulgaria,76.0,75.0,1,0.4,129.3,149.8
2023-06-23,Bulgaria,166.0,168.0,0,0.3,121.3,142.4
2023-06-23,Serbia,168.0,166.0,1,0.6,125.5,137.3
2023-06-24,Bulgaria,149.0,147.0,1,0.4,121.0,141.6
2023-06-24,Turkey,147.0,149.0,0,0.0,70.0,146.5
2023-06-24,Serbia,77.0,76.0,1,0.6,117.7,129.7
2023-06-24,Croatia,76.0,77.0,0,0.2857142857142857,78.14285714285714,101.57142857142857
2023-06-24,Switzerland,150.0,151.0,0,0.4,139.0,145.4
2023-06-24,Turkey,88.0,83.0,1,0.1,76.0,151.9
2023-06-24,Croatia,83.0,88.0,0,0.25,78.75,99.875
2023-06-24,Luxembourg,151.0,150.0,1,0.4,126.4,128.7
2023-06-25,Switzerland,123.0,122.0,1,0.4,136.3,143.4
2023-06-25,Luxembourg,122.0,123.0,0,0.4,127.4,129.5
2023-06-29,Germany,115.0,114.0,1,0.9,142.8,137.5
2023-06-29,Austria,114.0,115.0,0,0.8,145.8,109.0
2023-06-30,Austria,121.0,123.0,0,0.7,145.6,109.4
2023-06-30,Germany,123.0,121.0,1,0.9,142.6,137.4
2023-07-07,Guernsey,134.0,135.0,0,0.5,125.5,125.8
2023-07-07,Jersey,135.0,134.0,1,0.7,147.4,135.7
2023-07-08,Guernsey,151.0,152.0,0,0.4,129.5,130.3
2023-07-08,Jersey,152.0,151.0,1,0.7,149.5,137.8
2023-07-09,Austria,137.0,140.0,0,0.6,141.0,105.2
2023-07-09,Isle of Man,140.0,137.0,1,0.4,111.8,106.8
2023-07-09,Austria,149.0,150.0,0,0.5,144.4,111.8
2023-07-09,Isle of Man,150.0,149.0,1,0.4,110.3,112.0
2023-07-10,France,115.0,106.0,1,0.5,131.4,129.4
2023-07-10,Malta,106.0,115.0,0,0.3,131.9,154.1
2023-07-10,Malta,125.0,121.0,1,0.4,130.1,150.8
2023-07-10,France,121.0,125.0,0,0.4,132.2,130.7
2023-07-11,France,177.0,126.0,1,0.5,140.5,133.6
2023-07-11,Luxembourg,126.0,177.0,0,0.4,128.1,134.9
2023-07-11,Malta,179.0,137.0,1,0.4,134.4,152.5
2023-07-11,Luxembourg,137.0,179.0,0,0.4,133.4,141.3
2023-07-12,Malta,163.0,164.0,0,0.3,131.1,149.9
2023-07-12,Luxembourg,164.0,163.0,1,0.5,132.5,136.7
2023-07-12,Luxembourg,110.0,113.0,0,0.5,133.2,134.1
2023-07-12,France,113.0,110.0,1,0.6,139.0,131.5
2023-07-12,France,153.0,123.0,1,0.7,142.7,127.4
2023-07-12,Malta,123.0,153.0,0,0.3,135.8,149.2
2023-07-13,Switzerland,139.0,134.0,1,0.5,133.2,139.2
2023-07-13,Luxembourg,174.0,175.0,0,0.5,139.2,138.5
2023-07-13,Malta,175.0,174.0,1,0.4,140.0,149.0
2023-07-13,France,191.0,103.0,1,0.7,146.5,127.5
2023-07-13,Romania,103.0,191.0,0,0.6,137.9,137.1
2023-07-13,Romania,134.0,139.0,0,0.5,138.1,137.9
2023-07-14,Romania,146.0,187.0,0,0.4,133.4,139.9
2023-07-14,Afghanistan,154.0,157.0,0,0.4,137.0,143.3
2023-07-14,Bangladesh,157.0,154.0,1,0.7,154.8,136.0
2023-07-14,Malta,187.0,146.0,1,0.5,144.2,147.4
2023-07-14,Luxembourg,118.0,119.0,0,0.4,134.6,143.1
2023-07-14,Switzerland,151.0,148.0,1,0.5,132.5,146.0
2023-07-14,France,148.0,151.0,0,0.7,145.6,126.8
2023-07-14,Switzerland,119.0,118.0,1,0.6,132.9,144.5
2023-07-15,Malta,156.0,157.0,0,0.5,153.5,148.8
2023-07-15,Luxembourg,191.0,187.0,1,0.4,140.8,149.4
2023-07-15,Switzerland,157.0,156.0,1,0.6,132.8,144.4
2023-07-15,Luxembourg,163.0,162.0,1,0.4,145.6,154.8
2023-07-15,Romania,162.0,163.0,0,0.3,135.4,142.1
2023-07-15,France,187.0,191.0,0,0.6,148.5,131.2
2023-07-16,France,78.0,82.0,0,0.5,138.0,127.0
2023-07-16,Malta,82.0,78.0,1,0.6,146.1,140.9
2023-07-16,Luxembourg,149.0,151.0,0,0.3,145.4,154.9
2023-07-16,Romania,151.0,149.0,1,0.3,133.4,140.8
2023-07-16,Afghanistan,116.0,119.0,0,0.4,137.4,143.9
2023-07-16,Bangladesh,119.0,116.0,1,0.7,151.7,132.9
2023-07-16,Malta,164.0,166.0,0,0.5,146.0,141.1
2023-07-16,Switzerland,166.0,164.0,1,0.6,132.1,146.6
2023-07-20,Scotland,234.0,65.0,1,0.2,147.8,154.0
2023-07-20,Italy,151.0,158.0,0,0.6,141.9,113.9
2023-07-20,Germany,65.0,234.0,0,0.8,138.2,150.1
2023-07-20,Jersey,106.0,104.0,1,0.7,142.3,134.1
2023-07-20,Austria,104.0,106.0,0,0.5,140.2,107.4
2023-07-20,Ireland,158.0,151.0,1,0.4,133.9,155.9
2023-07-21,Scotland,149.0,135.0,1,0.3,151.8,156.0
2023-07-21,Germany,86.0,83.0,1,0.8,131.9,143.8
2023-07-21,Jersey,135.0,149.0,0,0.6,139.0,138.2
2023-07-21,Ireland,123.0,122.0,1,0.4,130.5,157.6
2023-07-21,Denmark,122.0,123.0,0,0.7,146.0,113.7
2023-07-21,Austria,83.0,86.0,0,0.4,134.6,105.7
2023-07-22,Japan,166.0,113.0,1,0.75,133.375,103.125
2023-07-22,Philippines,113.0,166.0,0,0.1,94.5,150.1
2023-07-22,Vanuatu,71.0,75.0,0,0.8,147.9,122.5
2023-07-22,P.N.G.,75.0,71.0,1,0.5,147.4,160.6
2023-07-23,Ireland,226.0,98.0,1,0.5,139.4,149.5
2023-07-23,Jersey,158.0,183.0,0,0.5,136.3,141.7
2023-07-23,Austria,98.0,226.0,0,0.3,123.0,121.0
2023-07-23,Philippines,45.0,162.0,0,0.1,89.7,150.7
2023-07-23,Italy,183.0,158.0,1,0.6,153.3,123.0
2023-07-23,Vanuatu,110.0,131.0,0,0.7,141.6,123.9
2023-07-23,Japan,131.0,110.0,1,0.7777777777777778,133.11111111111111,103.88888888888889
2023-07-23,Germany,126.0,124.0,1,0.8,131.4,146.7
2023-07-23,Denmark,124.0,126.0,0,0.6,139.4,116.1
2023-07-23,P.N.G.,162.0,45.0,1,0.5,143.7,145.5
2023-07-24,Austria,97.0,98.0,0,0.2,118.6,116.9
2023-07-24,Denmark,98.0,97.0,1,0.6,123.6,113.4
2023-07-24,Scotland,245.0,90.0,1,0.4,160.7,147.8
2023-07-24,Italy,90.0,245.0,0,0.5,147.9,133.4
2023-07-24,Jersey,78.0,80.0,0,0.5,128.7,133.8
2023-07-24,Ireland,80.0,78.0,1,0.6,132.4,138.8
2023-07-25,Germany,139.0,190.0,0,0.8,132.6,152.5
2023-07-25,Jersey,190.0,139.0,1,0.6,135.4,133.1
2023-07-25,Austria,66.0,232.0,0,0.1,104.6,135.3
2023-07-25,Scotland,232.0,66.0,1,0.5,175.4,145.5
2023-07-25,Denmark,124.0,150.0,0,0.6,121.1,112.3
2023-07-25,Philippines,98.0,97.0,1,0.1,94.9,156.8
2023-07-25,P.N.G.,92.0,87.0,1,0.6,141.1,137.4
2023-07-25,Japan,87.0,92.0,0,0.7,128.5,102.7
2023-07-25,Vanuatu,97.0,98.0,0,0.6,139.0,121.5
2023-07-25,Italy,150.0,124.0,1,0.5,146.0,138.0
2023-07-26,Philippines,94.0,127.0,0,0.1,94.5,147.9
2023-07-26,Myanmar,74.0,105.0,0,0.0,74.0,105.0
2023-07-26,Bhutan,105.0,74.0,1,0.5,93.5,120.5
2023-07-26,Japan,127.0,94.0,1,0.7,126.9,104.3
2023-07-26,P.N.G.,148.0,109.0,1,0.7,140.9,131.5
2023-07-26,China,23.0,24.0,0,0.0,23.0,24.0
2023-07-26,Vanuatu,109.0,148.0,0,0.6,137.2,123.5
2023-07-26,Malaysia,24.0,23.0,1,0.6,143.7,119.7
2023-07-27,Malaysia,180.0,105.0,1,0.6,139.4,122.2
2023-07-27,Bhutan,105.0,180.0,0,0.5,94.5,114.9
2023-07-27,China,26.0,27.0,0,0.0,24.5,25.5
2023-07-27,Thailand,27.0,26.0,1,0.1,69.2,80.6
2023-07-27,Scotland,159.0,126.0,1,0.6,179.6,139.2
2023-07-27,Denmark,126.0,159.0,0,0.5,118.3,116.9
2023-07-28,Vanuatu,137.0,136.0,1,0.6,134.2,122.2
2023-07-28,Japan,136.0,137.0,0,0.6,122.6,107.6
2023-07-28,Myanmar,39.0,140.0,0,0.0,56.5,122.5
2023-07-28,Philippines,129.0,229.0,0,0.1,99.2,149.0
2023-07-28,P.N.G.,229.0,129.0,1,0.7,143.2,124.1
2023-07-28,Thailand,140.0,39.0,1,0.2,76.6,77.3
2023-07-28,Germany,141.0,147.0,0,0.7,129.3,150.4
2023-07-28,Denmark,131.0,159.0,0,0.4,120.3,121.8
2023-07-28,Jersey,159.0,131.0,1,0.6,135.9,132.1
2023-07-28,Ireland,205.0,213.0,0,0.6,141.5,148.3
2023-07-28,Scotland,213.0,205.0,1,0.7,185.2,137.2
2023-07-28,Italy,147.0,141.0,1,0.5,139.7,147.7
2023-07-29,Japan,106.0,109.0,0,0.6,125.3,110.3
2023-07-29,P.N.G.,109.0,106.0,1,0.8,143.0,118.4
2023-07-29,Philippines,94.0,98.0,0,0.1,105.0,154.8
2023-07-29,Vanuatu,98.0,94.0,1,0.6,131.8,119.6
2023-07-30,Bhutan,161.0,48.0,1,0.6,98.9,107.9
2023-07-30,China,48.0,161.0,0,0.0,32.333333333333336,70.66666666666667
2023-07-30,Malaysia,219.0,35.0,1,0.7,146.0,110.1
2023-07-30,Myanmar,35.0,219.0,0,0.0,49.333333333333336,154.66666666666666
2023-07-31,Bhutan,83.0,84.0,0,0.6,101.4,95.0
2023-07-31,Thailand,84.0,83.0,1,0.3,76.9,77.4
2023-07-31,Myanmar,77.0,78.0,0,0.0,56.25,135.5
2023-07-31,China,78.0,77.0,1,0.25,43.75,72.25
2023-08-01,Thailand,93.0,96.0,0,0.3,83.2,83.6
2023-08-01,Malaysia,96.0,93.0,1,0.7,139.3,103.6
2023-08-03,India,145.0,149.0,0,0.6,176.0,140.4
2023-08-03,West Indies,149.0,145.0,1,0.5,161.8,164.9
2023-08-05,Hungary,209.0,64.0,1,0.2,142.0,156.3
2023-08-05,Croatia,64.0,209.0,0,0.2222222222222222,77.11111111111111,112.0
2023-08-06,Croatia,63.0,68.0,0,0.2,75.7,107.6
2023-08-06,Hungary,68.0,63.0,1,0.3,133.7,140.5
2023-08-06,India,152.0,155.0,0,0.5,172.6,144.4
2023-08-06,West Indies,155.0,152.0,1,0.5,162.3,165.6
2023-08-08,India,164.0,159.0,1,0.6,172.2,143.3
2023-08-08,West Indies,159.0,164.0,0,0.5,163.7,167.4
2023-08-12,West Indies,178.0,179.0,0,0.5,166.8,167.5
2023-08-12,India,179.0,178.0,1,0.6,171.0,148.5
2023-08-13,India,165.0,171.0,0,0.5,171.3,149.6
2023-08-13,West Indies,171.0,165.0,1,0.6,172.1,168.0
2023-08-14,Guernsey,165.0,164.0,1,0.5,131.9,128.9
2023-08-14,Guernsey,98.0,100.0,0,0.5,130.9,122.1
2023-08-14,Germany,100.0,98.0,1,0.7,121.2,142.3
2023-08-14,Germany,164.0,165.0,0,0.6,120.9,142.4
2023-08-15,Germany,162.0,172.0,0,0.5,122.1,144.8
2023-08-15,Guernsey,172.0,162.0,1,0.6,133.3,119.8
2023-08-17,New Zealand,155.0,136.0,1,0.6,143.0,167.5
2023-08-17,U.A.E.,136.0,155.0,0,0.2,134.6,148.5
2023-08-18,Ireland,139.0,47.0,0,0.5,140.4,138.6
2023-08-18,India,47.0,139.0,1,0.6,157.0,142.9
2023-08-18,Romania,162.0,163.0,0,0.2,134.9,147.5
2023-08-18,Malta,163.0,162.0,1,0.6,151.7,145.8
2023-08-19,Malta,115.0,116.0,0,0.5,150.7,145.3
2023-08-19,Romania,116.0,115.0,1,0.3,133.1,143.6
2023-08-19,New Zealand,142.0,144.0,0,0.5,139.6,166.4
2023-08-19,U.A.E.,144.0,142.0,1,0.3,134.3,147.8
2023-08-19,Romania,147.0,151.0,0,0.3,135.8,146.6
2023-08-19,Malta,151.0,147.0,1,0.5,147.9,146.3
2023-08-20,Rwanda,106.0,146.0,0,0.2,105.2,120.3
2023-08-20,Uganda,146.0,106.0,1,0.9,120.3,103.8
2023-08-20,Uganda,146.0,143.0,1,1.0,125.2,99.6
2023-08-20,Tanzania,143.0,146.0,0,0.5,138.8,127.5
2023-08-20,Ireland,152.0,185.0,0,0.5,141.5,142.7
2023-08-20,India,185.0,152.0,1,0.6,152.7,144.4
2023-08-20,U.A.E.,134.0,166.0,0,0.3,132.6,148.6
2023-08-20,New Zealand,166.0,134.0,1,0.6,146.3,169.7
2023-08-20,Malta,184.0,190.0,0,0.5,150.0,148.9
2023-08-20,Romania,190.0,184.0,1,0.3,141.5,154.8
2023-08-21,Tanzania,170.0,174.0,0,0.4,141.1,136.8
2023-08-21,Rwanda,174.0,170.0,1,0.3,108.9,123.4
2023-08-21,Uganda,176.0,180.0,0,0.9,134.6,109.5
2023-08-21,Tanzania,180.0,176.0,1,0.5,143.5,137.5
2023-08-22,Tanzania,155.0,154.0,1,0.6,145.9,140.1
2023-08-22,Rwanda,154.0,155.0,0,0.3,110.7,122.0
2023-08-22,Uganda,186.0,125.0,1,0.9,135.7,109.2
2023-08-22,Rwanda,125.0,186.0,0,0.3,115.1,132.4
2023-08-24,Uganda,192.0,106.0,1,0.9,139.6,110.9
2023-08-24,Rwanda,106.0,192.0,0,0.2,109.9,138.5
2023-08-24,Tanzania,111.0,171.0,0,0.6,146.5,146.5
2023-08-24,Uganda,171.0,111.0,1,0.9,148.0,113.5
2023-08-25,Rwanda,133.0,134.0,0,0.2,114.0,142.1
2023-08-25,Tanzania,134.0,133.0,1,0.6,147.6,148.0
2023-08-25,Tanzania,142.0,161.0,0,0.5,148.1,150.9
2023-08-25,Uganda,161.0,142.0,1,0.9,157.6,121.3
2023-08-27,Tanzania,152.0,143.0,1,0.5,149.9,154.9
2023-08-27,Rwanda,143.0,152.0,0,0.2,119.8,148.6
2023-08-27,Rwanda,126.0,127.0,0,0.2,122.5,151.3
2023-08-27,Uganda,127.0,126.0,1,0.9,158.3,122.2
2023-08-28,Uganda,180.0,121.0,1,0.9,161.0,128.4
2023-08-28,Tanzania,121.0,180.0,0,0.5,144.4,154.6
2023-08-28,Rwanda,110.0,114.0,0,0.1,123.6,152.9
2023-08-28,Uganda,114.0,110.0,1,0.9,159.9,127.0
2023-08-30,South Africa,115.0,226.0,0,0.4,176.1,182.8
2023-08-30,New Zealand,139.0,143.0,0,0.6,153.6,160.6
2023-08-30,Australia,226.0,115.0,1,0.6,172.2,163.8
2023-08-30,England,143.0,139.0,1,0.6,140.7,144.9
2023-08-30,Tanzania,157.0,98.0,1,0.5,146.5,153.6
2023-08-30,Tanzania,122.0,141.0,0,0.5,144.4,153.1
2023-08-30,Uganda,141.0,122.0,1,0.9,159.4,128.6
2023-08-30,Rwanda,98.0,157.0,0,0.1,127.5,153.3
2023-08-31,Rwanda,130.0,179.0,0,0.1,129.9,156.6
2023-08-31,Tanzania,179.0,130.0,1,0.6,145.3,148.7
2023-08-31,Uganda,133.0,131.0,1,0.9,158.1,127.4
2023-08-31,Rwanda,131.0,133.0,0,0.0,125.6,152.9
2023-09-01,South Africa,164.0,168.0,0,0.4,170.4,175.9
2023-09-01,Australia,168.0,164.0,1,0.7,170.4,161.5
2023-09-01,England,198.0,103.0,1,0.6,149.2,144.0
2023-09-01,New Zealand,103.0,198.0,0,0.5,149.3,166.3
2023-09-03,England,128.0,202.0,0,0.6,151.5,148.5
2023-09-03,New Zealand,202.0,128.0,1,0.5,151.2,160.9
2023-09-03,South Africa,190.0,191.0,0,0.3,166.7,177.2
2023-09-03,Australia,191.0,190.0,1,0.7,174.9,166.0
2023-09-05,England,175.0,179.0,0,0.5,151.1,150.5
2023-09-05,New Zealand,179.0,175.0,1,0.6,159.7,160.2
2023-09-15,Kuwait,143.0,142.0,1,0.6,152.9,143.8
2023-09-15,Qatar,138.0,104.0,1,0.7,140.3,127.5
2023-09-15,Bahrain,104.0,138.0,0,0.4,150.4,159.8
2023-09-15,Saudi Arabia,142.0,143.0,0,0.2,127.4,143.4
2023-09-16,Kuwait,127.0,123.0,1,0.6,148.9,139.7
2023-09-16,Bahrain,123.0,127.0,0,0.4,147.7,156.4
2023-09-16,U.A.E.,191.0,169.0,1,0.4,138.0,148.6
2023-09-16,Oman,169.0,191.0,0,0.3,142.3,139.9
2023-09-17,Oman,149.0,130.0,1,0.4,146.3,136.4
2023-09-17,Qatar,130.0,149.0,0,0.7,140.0,129.0
2023-09-17,Saudi Arabia,121.0,122.0,0,0.2,126.5,142.2
2023-09-17,U.A.E.,122.0,121.0,1,0.5,139.1,149.5
2023-09-18,Bahrain,114.0,110.0,1,0.4,142.7,152.3
2023-09-18,Qatar,156.0,155.0,1,0.7,140.2,138.9
2023-09-18,Kuwait,155.0,156.0,0,0.5,145.8,146.9
2023-09-18,Saudi Arabia,110.0,114.0,0,0.2,121.4,135.7
2023-09-19,Malaysia,181.0,79.0,1,0.7,137.4,96.8
2023-09-19,Hong Kong,79.0,181.0,0,0.7,131.3,153.0
2023-09-19,U.A.E.,176.0,145.0,1,0.6,149.4,148.8
2023-09-19,Kuwait,145.0,176.0,0,0.4,142.6,147.2
2023-09-19,Bahrain,123.0,122.0,1,0.5,137.1,146.3
2023-09-19,Oman,122.0,123.0,0,0.4,149.8,139.7
2023-09-20,Malaysia,152.0,108.0,0,0.7,143.1,97.8
2023-09-20,P.N.G.,108.0,152.0,1,0.8,137.7,117.6
2023-09-20,Qatar,106.0,166.0,0,0.6,137.4,142.5
2023-09-20,Saudi Arabia,128.0,175.0,0,0.2,125.6,144.2
2023-09-20,U.A.E.,166.0,106.0,1,0.6,151.2,145.3
2023-09-20,Oman,175.0,128.0,1,0.4,158.3,143.9
2023-09-21,P.N.G.,163.0,141.0,1,0.9,135.5,113.1
2023-09-21,Hong Kong,141.0,163.0,0,0.6,130.6,155.3
2023-09-21,Saudi Arabia,148.0,149.0,0,0.2,127.6,139.7
2023-09-21,Qatar,149.0,148.0,1,0.6,139.6,144.7
2023-09-22,Kuwait,103.0,171.0,0,0.4,137.8,149.0
2023-09-22,Oman,171.0,103.0,1,0.5,162.0,140.3
2023-09-22,U.A.E.,147.0,150.0,0,0.6,151.7,145.7
2023-09-22,Bahrain,150.0,147.0,1,0.5,134.9,144.2
2023-09-22,Hong Kong,126.0,149.0,0,0.5,127.9,155.1
2023-09-22,Malaysia,149.0,126.0,1,0.8,143.7,92.2
2023-09-23,Malaysia,81.0,82.0,0,0.7,132.7,90.7
2023-09-23,P.N.G.,82.0,81.0,1,1.0,126.5,101.3
2023-09-23,Oman,164.0,163.0,1,0.6,159.4,137.5
2023-09-23,U.A.E.,163.0,164.0,0,0.5,154.2,148.4
2023-09-24,P.N.G.,90.0,89.0,1,1.0,125.8,101.0
2023-09-24,Hong Kong,89.0,90.0,0,0.4,121.9,149.4
2023-09-27,Nepal,314.0,41.0,1,0.8,170.1,124.0
2023-09-27,Mongolia,41.0,314.0,0,0.0,41.0,314.0
2023-09-27,Cambodia,125.0,126.0,0,0.75,157.75,149.25
2023-09-27,Japan,126.0,125.0,1,0.6,116.1,105.8
